Anno,Codice territoriale,Entita.territoriale,Denominazione territoriale,Sesso,Classi.di.eta,Decessi,Tasso di mortalità (per mille abitanti)
2015,41,Provincia,Pesaro e Urbino,Maschi,90-94,255,214
2015,41,Provincia,Pesaro e Urbino,Femmine,90-94,550,185.1
2015,41,Provincia,Pesaro e Urbino,Maschi e femmine,90-94,805,193.3
2015,41,Provincia,Pesaro e Urbino,Maschi,95 e più,84,461.5
2015,41,Provincia,Pesaro e Urbino,Femmine,95 e più,217,316.3
2015,41,Provincia,Pesaro e Urbino,Maschi e femmine,95 e più,301,346.8
2015,41,Provincia,Pesaro e Urbino,Maschi,Totale,1942,11
2015,41,Provincia,Pesaro e Urbino,Femmine,Totale,2068,11.1
2015,41,Provincia,Pesaro e Urbino,Maschi e femmine,Totale,4010,11.1
2015,42,Provincia,Ancona,Maschi,0-4,8,0.8
2015,42,Provincia,Ancona,Femmine,0-4,2,0.2
2015,42,Provincia,Ancona,Maschi e femmine,0-4,10,0.5
2015,42,Provincia,Ancona,Maschi,9-May,0,0
2015,42,Provincia,Ancona,Femmine,9-May,0,0
2015,42,Provincia,Ancona,Maschi e femmine,9-May,0,0
2015,42,Provincia,Ancona,Maschi,14-Oct,3,0.3
2015,42,Provincia,Ancona,Femmine,14-Oct,0,0
2015,42,Provincia,Ancona,Maschi e femmine,14-Oct,3,0.1
2015,42,Provincia,Ancona,Maschi,15-19,1,0.1
2015,42,Provincia,Ancona,Femmine,15-19,0,0
2015,42,Provincia,Ancona,Maschi e femmine,15-19,1,0
2015,42,Provincia,Ancona,Maschi,20-24,4,0.4
2015,42,Provincia,Ancona,Femmine,20-24,2,0.2
2015,42,Provincia,Ancona,Maschi e femmine,20-24,6,0.3
2015,42,Provincia,Ancona,Maschi,25-29,5,0.4
2015,42,Provincia,Ancona,Femmine,25-29,3,0.3
2015,42,Provincia,Ancona,Maschi e femmine,25-29,8,0.3
2015,42,Provincia,Ancona,Maschi,30-34,9,0.7
2015,42,Provincia,Ancona,Femmine,30-34,4,0.3
2015,42,Provincia,Ancona,Maschi e femmine,30-34,13,0.5
2015,42,Provincia,Ancona,Maschi,35-39,11,0.7
2015,42,Provincia,Ancona,Femmine,35-39,8,0.5
2015,42,Provincia,Ancona,Maschi e femmine,35-39,19,0.6
2015,42,Provincia,Ancona,Maschi,40-44,15,0.8
2015,42,Provincia,Ancona,Femmine,40-44,10,0.5
2015,42,Provincia,Ancona,Maschi e femmine,40-44,25,0.7
2015,42,Provincia,Ancona,Maschi,45-49,27,1.5
2015,42,Provincia,Ancona,Femmine,45-49,16,0.8
2015,42,Provincia,Ancona,Maschi e femmine,45-49,43,1.1
2015,42,Provincia,Ancona,Maschi,50-54,53,3
2015,42,Provincia,Ancona,Femmine,50-54,27,1.5
2015,42,Provincia,Ancona,Maschi e femmine,50-54,80,2.2
2015,42,Provincia,Ancona,Maschi,55-59,58,3.8
2015,42,Provincia,Ancona,Femmine,55-59,50,3
2015,42,Provincia,Ancona,Maschi e femmine,55-59,108,3.4
2015,42,Provincia,Ancona,Maschi,60-64,113,8.1
2015,42,Provincia,Ancona,Femmine,60-64,68,4.4
2015,42,Provincia,Ancona,Maschi e femmine,60-64,181,6.2
2015,42,Provincia,Ancona,Maschi,65-69,196,14.2
2015,42,Provincia,Ancona,Femmine,65-69,108,7.3
2015,42,Provincia,Ancona,Maschi e femmine,65-69,304,10.6
2015,42,Provincia,Ancona,Maschi,70-74,237,21.6
2015,42,Provincia,Ancona,Femmine,70-74,148,11.5
2015,42,Provincia,Ancona,Maschi e femmine,70-74,385,16.1
2015,42,Provincia,Ancona,Maschi,75-79,342,32.9
2015,42,Provincia,Ancona,Femmine,75-79,235,17.4
2015,42,Provincia,Ancona,Maschi e femmine,75-79,577,24.1
2015,42,Provincia,Ancona,Maschi,80-84,503,67.9
2015,42,Provincia,Ancona,Femmine,80-84,440,39.3
2015,42,Provincia,Ancona,Maschi e femmine,80-84,943,50.7
2015,42,Provincia,Ancona,Maschi,85-89,547,128.1
2015,42,Provincia,Ancona,Femmine,85-89,736,88.9
2015,42,Provincia,Ancona,Maschi e femmine,85-89,1283,102.2
2015,42,Provincia,Ancona,Maschi,90-94,392,237.8
2015,42,Provincia,Ancona,Femmine,90-94,728,168.7
2015,42,Provincia,Ancona,Maschi e femmine,90-94,1120,187.8
2015,42,Provincia,Ancona,Maschi,95 e più,116,456.7
2015,42,Provincia,Ancona,Femmine,95 e più,347,357.9
2015,42,Provincia,Ancona,Maschi e femmine,95 e più,463,378.4
2015,42,Provincia,Ancona,Maschi,Totale,2640,11.5
2015,42,Provincia,Ancona,Femmine,Totale,2932,11.9
2015,42,Provincia,Ancona,Maschi e femmine,Totale,5572,11.7
2015,43,Provincia,Macerata,Maschi,0-4,9,1.3
2015,43,Provincia,Macerata,Femmine,0-4,7,1.1
2015,43,Provincia,Macerata,Maschi e femmine,0-4,16,1.2
2015,43,Provincia,Macerata,Maschi,9-May,0,0
2015,43,Provincia,Macerata,Femmine,9-May,1,0.1
2015,43,Provincia,Macerata,Maschi e femmine,9-May,1,0.1
2015,43,Provincia,Macerata,Maschi,14-Oct,2,0.3
2015,43,Provincia,Macerata,Femmine,14-Oct,0,0
2015,43,Provincia,Macerata,Maschi e femmine,14-Oct,2,0.1
2015,43,Provincia,Macerata,Maschi,15-19,5,0.7
2015,43,Provincia,Macerata,Femmine,15-19,0,0
2015,43,Provincia,Macerata,Maschi e femmine,15-19,5,0.3
2015,43,Provincia,Macerata,Maschi,20-24,7,0.9
2015,43,Provincia,Macerata,Femmine,20-24,3,0.4
2015,43,Provincia,Macerata,Maschi e femmine,20-24,10,0.6
2015,43,Provincia,Macerata,Maschi,25-29,6,0.7
2015,43,Provincia,Macerata,Femmine,25-29,0,0
2015,43,Provincia,Macerata,Maschi e femmine,25-29,6,0.4
2015,43,Provincia,Macerata,Maschi,30-34,4,0.4
2015,43,Provincia,Macerata,Femmine,30-34,0,0
2015,43,Provincia,Macerata,Maschi e femmine,30-34,4,0.2
2015,43,Provincia,Macerata,Maschi,35-39,9,0.8
2015,43,Provincia,Macerata,Femmine,35-39,4,0.4
2015,43,Provincia,Macerata,Maschi e femmine,35-39,13,0.6
2015,43,Provincia,Macerata,Maschi,40-44,14,1.2
2015,43,Provincia,Macerata,Femmine,40-44,7,0.6
2015,43,Provincia,Macerata,Maschi e femmine,40-44,21,0.9
2015,43,Provincia,Macerata,Maschi,45-49,23,1.9
2015,43,Provincia,Macerata,Femmine,45-49,16,1.3
2015,43,Provincia,Macerata,Maschi e femmine,45-49,39,1.6
2015,43,Provincia,Macerata,Maschi,50-54,35,2.9
2015,43,Provincia,Macerata,Femmine,50-54,13,1.1
2015,43,Provincia,Macerata,Maschi e femmine,50-54,48,2
2015,43,Provincia,Macerata,Maschi,55-59,49,4.7
2015,43,Provincia,Macerata,Femmine,55-59,27,2.4
2015,43,Provincia,Macerata,Maschi e femmine,55-59,76,3.5
2015,43,Provincia,Macerata,Maschi,60-64,65,6.6
2015,43,Provincia,Macerata,Femmine,60-64,42,4.1
2015,43,Provincia,Macerata,Maschi e femmine,60-64,107,5.3
2015,43,Provincia,Macerata,Maschi,65-69,107,12
2015,43,Provincia,Macerata,Femmine,65-69,57,5.9
2015,43,Provincia,Macerata,Maschi e femmine,65-69,164,8.8
2015,43,Provincia,Macerata,Maschi,70-74,136,19
2015,43,Provincia,Macerata,Femmine,70-74,76,9.1
2015,43,Provincia,Macerata,Maschi e femmine,70-74,212,13.7
2015,43,Provincia,Macerata,Maschi,75-79,278,37.4
2015,43,Provincia,Macerata,Femmine,75-79,175,18.9
2015,43,Provincia,Macerata,Maschi e femmine,75-79,453,27.1
2015,43,Provincia,Macerata,Maschi,80-84,369,69.8
2015,43,Provincia,Macerata,Femmine,80-84,332,44.2
2015,43,Provincia,Macerata,Maschi e femmine,80-84,701,54.8
2015,43,Provincia,Macerata,Maschi,85-89,422,135.1
2015,43,Provincia,Macerata,Femmine,85-89,508,89.1
2015,43,Provincia,Macerata,Maschi e femmine,85-89,930,105.3
2015,43,Provincia,Macerata,Maschi,90-94,297,255.5
2015,43,Provincia,Macerata,Femmine,90-94,517,183.4
2015,43,Provincia,Macerata,Maschi e femmine,90-94,814,204.4
2015,43,Provincia,Macerata,Maschi,95 e più,80,438.4
2015,43,Provincia,Macerata,Femmine,95 e più,235,339.1
2015,43,Provincia,Macerata,Maschi e femmine,95 e più,315,359.8
2015,43,Provincia,Macerata,Maschi,Totale,1917,12.3
2015,43,Provincia,Macerata,Femmine,Totale,2020,12.2
2015,43,Provincia,Macerata,Maschi e femmine,Totale,3937,12.3
2015,44,Provincia,Ascoli Piceno,Maschi,0-4,5,1.2
2015,44,Provincia,Ascoli Piceno,Femmine,0-4,2,0.5
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,0-4,7,0.9
2015,44,Provincia,Ascoli Piceno,Maschi,9-May,0,0
2015,44,Provincia,Ascoli Piceno,Femmine,9-May,0,0
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,9-May,0,0
2015,44,Provincia,Ascoli Piceno,Maschi,14-Oct,0,0
2015,44,Provincia,Ascoli Piceno,Femmine,14-Oct,0,0
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,14-Oct,0,0
2015,44,Provincia,Ascoli Piceno,Maschi,15-19,1,0.2
2015,44,Provincia,Ascoli Piceno,Femmine,15-19,1,0.2
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,15-19,2,0.2
2015,44,Provincia,Ascoli Piceno,Maschi,20-24,0,0
2015,44,Provincia,Ascoli Piceno,Femmine,20-24,1,0.2
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,20-24,1,0.1
2015,44,Provincia,Ascoli Piceno,Maschi,25-29,4,0.7
2015,44,Provincia,Ascoli Piceno,Femmine,25-29,1,0.2
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,25-29,5,0.4
2015,44,Provincia,Ascoli Piceno,Maschi,30-34,3,0.5
2015,44,Provincia,Ascoli Piceno,Femmine,30-34,0,0
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,30-34,3,0.3
2015,44,Provincia,Ascoli Piceno,Maschi,35-39,7,1.1
2015,44,Provincia,Ascoli Piceno,Femmine,35-39,5,0.7
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,35-39,12,0.9
2015,44,Provincia,Ascoli Piceno,Maschi,40-44,3,0.4
2015,44,Provincia,Ascoli Piceno,Femmine,40-44,2,0.3
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,40-44,5,0.3
2015,44,Provincia,Ascoli Piceno,Maschi,45-49,22,2.7
2015,44,Provincia,Ascoli Piceno,Femmine,45-49,12,1.4
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,45-49,34,2
2015,44,Provincia,Ascoli Piceno,Maschi,50-54,25,3.1
2015,44,Provincia,Ascoli Piceno,Femmine,50-54,18,2.1
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,50-54,43,2.6
2015,44,Provincia,Ascoli Piceno,Maschi,55-59,38,5.4
2015,44,Provincia,Ascoli Piceno,Femmine,55-59,21,2.7
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,55-59,59,4
2015,44,Provincia,Ascoli Piceno,Maschi,60-64,50,8
2015,44,Provincia,Ascoli Piceno,Femmine,60-64,28,4
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,60-64,78,5.9
2015,44,Provincia,Ascoli Piceno,Maschi,65-69,77,12.9
2015,44,Provincia,Ascoli Piceno,Femmine,65-69,42,6.3
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,65-69,119,9.4
2015,44,Provincia,Ascoli Piceno,Maschi,70-74,78,15.7
2015,44,Provincia,Ascoli Piceno,Femmine,70-74,48,8.6
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,70-74,126,11.9
2015,44,Provincia,Ascoli Piceno,Maschi,75-79,167,33.6
2015,44,Provincia,Ascoli Piceno,Femmine,75-79,130,21.7
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,75-79,297,27.1
2015,44,Provincia,Ascoli Piceno,Maschi,80-84,205,58.5
2015,44,Provincia,Ascoli Piceno,Femmine,80-84,228,47.4
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,80-84,433,52.1
2015,44,Provincia,Ascoli Piceno,Maschi,85-89,234,117.9
2015,44,Provincia,Ascoli Piceno,Femmine,85-89,352,98.7
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,85-89,586,105.6
2015,44,Provincia,Ascoli Piceno,Maschi,90-94,181,259.5
2015,44,Provincia,Ascoli Piceno,Femmine,90-94,342,199.2
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,90-94,523,216.6
2015,44,Provincia,Ascoli Piceno,Maschi,95 e più,52,454.1
2015,44,Provincia,Ascoli Piceno,Femmine,95 e più,136,355.6
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,95 e più,188,378.3
2015,44,Provincia,Ascoli Piceno,Maschi,Totale,1152,11.3
2015,44,Provincia,Ascoli Piceno,Femmine,Totale,1369,12.6
2015,44,Provincia,Ascoli Piceno,Maschi e femmine,Totale,2521,12
2015,45,Provincia,Massa-Carrara,Maschi,0-4,4,1.1
2015,45,Provincia,Massa-Carrara,Femmine,0-4,1,0.3
2015,45,Provincia,Massa-Carrara,Maschi e femmine,0-4,5,0.7
2015,45,Provincia,Massa-Carrara,Maschi,9-May,0,0
2015,45,Provincia,Massa-Carrara,Femmine,9-May,0,0
2015,45,Provincia,Massa-Carrara,Maschi e femmine,9-May,0,0
2015,45,Provincia,Massa-Carrara,Maschi,14-Oct,0,0
2015,45,Provincia,Massa-Carrara,Femmine,14-Oct,0,0
2015,45,Provincia,Massa-Carrara,Maschi e femmine,14-Oct,0,0
2015,45,Provincia,Massa-Carrara,Maschi,15-19,1,0.2
2015,45,Provincia,Massa-Carrara,Femmine,15-19,0,0
2015,45,Provincia,Massa-Carrara,Maschi e femmine,15-19,1,0.1
2015,45,Provincia,Massa-Carrara,Maschi,20-24,2,0.5
2015,45,Provincia,Massa-Carrara,Femmine,20-24,0,0
2015,45,Provincia,Massa-Carrara,Maschi e femmine,20-24,2,0.2
2015,45,Provincia,Massa-Carrara,Maschi,25-29,4,0.8
2015,45,Provincia,Massa-Carrara,Femmine,25-29,1,0.2
2015,45,Provincia,Massa-Carrara,Maschi e femmine,25-29,5,0.5
2015,45,Provincia,Massa-Carrara,Maschi,30-34,1,0.2
2015,45,Provincia,Massa-Carrara,Femmine,30-34,1,0.2
2015,45,Provincia,Massa-Carrara,Maschi e femmine,30-34,2,0.2
2015,45,Provincia,Massa-Carrara,Maschi,35-39,4,0.6
2015,45,Provincia,Massa-Carrara,Femmine,35-39,3,0.5
2015,45,Provincia,Massa-Carrara,Maschi e femmine,35-39,7,0.5
2015,45,Provincia,Massa-Carrara,Maschi,40-44,8,1
2015,45,Provincia,Massa-Carrara,Femmine,40-44,7,0.9
2015,45,Provincia,Massa-Carrara,Maschi e femmine,40-44,15,1
2015,45,Provincia,Massa-Carrara,Maschi,45-49,18,2.3
2015,45,Provincia,Massa-Carrara,Femmine,45-49,6,0.7
2015,45,Provincia,Massa-Carrara,Maschi e femmine,45-49,24,1.5
2015,45,Provincia,Massa-Carrara,Maschi,50-54,23,2.9
2015,45,Provincia,Massa-Carrara,Femmine,50-54,17,2.1
2015,45,Provincia,Massa-Carrara,Maschi e femmine,50-54,40,2.5
2015,45,Provincia,Massa-Carrara,Maschi,55-59,46,6.6
2015,45,Provincia,Massa-Carrara,Femmine,55-59,24,3.2
2015,45,Provincia,Massa-Carrara,Maschi e femmine,55-59,70,4.8
2015,45,Provincia,Massa-Carrara,Maschi,60-64,47,7.5
2015,45,Provincia,Massa-Carrara,Femmine,60-64,32,4.9
2015,45,Provincia,Massa-Carrara,Maschi e femmine,60-64,79,6.2
2015,45,Provincia,Massa-Carrara,Maschi,65-69,103,16.1
2015,45,Provincia,Massa-Carrara,Femmine,65-69,49,7.1
2015,45,Provincia,Massa-Carrara,Maschi e femmine,65-69,152,11.4
2015,45,Provincia,Massa-Carrara,Maschi,70-74,129,25.5
2015,45,Provincia,Massa-Carrara,Femmine,70-74,71,11.9
2015,45,Provincia,Massa-Carrara,Maschi e femmine,70-74,200,18.1
2015,45,Provincia,Massa-Carrara,Maschi,75-79,183,38.9
2015,45,Provincia,Massa-Carrara,Femmine,75-79,140,23.2
2015,45,Provincia,Massa-Carrara,Maschi e femmine,75-79,323,30.1
2015,45,Provincia,Massa-Carrara,Maschi,80-84,275,88.2
2015,45,Provincia,Massa-Carrara,Femmine,80-84,249,50.5
2015,45,Provincia,Massa-Carrara,Maschi e femmine,80-84,524,65.1
2015,45,Provincia,Massa-Carrara,Maschi,85-89,218,126
2015,45,Provincia,Massa-Carrara,Femmine,85-89,366,97.1
2015,45,Provincia,Massa-Carrara,Maschi e femmine,85-89,584,106.2
2015,45,Provincia,Massa-Carrara,Maschi,90-94,134,232.4
2015,45,Provincia,Massa-Carrara,Femmine,90-94,369,204.1
2015,45,Provincia,Massa-Carrara,Maschi e femmine,90-94,503,210.9
2015,45,Provincia,Massa-Carrara,Maschi,95 e più,33,388.2
2015,45,Provincia,Massa-Carrara,Femmine,95 e più,151,340.5
2015,45,Provincia,Massa-Carrara,Maschi e femmine,95 e più,184,348.2
2015,45,Provincia,Massa-Carrara,Maschi,Totale,1233,12.9
2015,45,Provincia,Massa-Carrara,Femmine,Totale,1487,14.4
2015,45,Provincia,Massa-Carrara,Maschi e femmine,Totale,2720,13.7
2015,46,Provincia,Lucca,Maschi,0-4,9,1.2
2015,46,Provincia,Lucca,Femmine,0-4,6,0.8
2015,46,Provincia,Lucca,Maschi e femmine,0-4,15,1
2015,46,Provincia,Lucca,Maschi,9-May,0,0
2015,46,Provincia,Lucca,Femmine,9-May,0,0
2015,46,Provincia,Lucca,Maschi e femmine,9-May,0,0
2015,46,Provincia,Lucca,Maschi,14-Oct,1,0.1
2015,46,Provincia,Lucca,Femmine,14-Oct,0,0
2015,46,Provincia,Lucca,Maschi e femmine,14-Oct,1,0.1
2015,46,Provincia,Lucca,Maschi,15-19,6,0.7
2015,46,Provincia,Lucca,Femmine,15-19,1,0.1
2015,46,Provincia,Lucca,Maschi e femmine,15-19,7,0.4
2015,46,Provincia,Lucca,Maschi,20-24,5,0.6
2015,46,Provincia,Lucca,Femmine,20-24,4,0.5
2015,46,Provincia,Lucca,Maschi e femmine,20-24,9,0.5
2015,46,Provincia,Lucca,Maschi,25-29,6,0.7
2015,46,Provincia,Lucca,Femmine,25-29,1,0.1
2015,46,Provincia,Lucca,Maschi e femmine,25-29,7,0.4
2015,46,Provincia,Lucca,Maschi,30-34,2,0.2
2015,46,Provincia,Lucca,Femmine,30-34,1,0.1
2015,46,Provincia,Lucca,Maschi e femmine,30-34,3,0.1
2015,46,Provincia,Lucca,Maschi,35-39,10,0.8
2015,46,Provincia,Lucca,Femmine,35-39,5,0.4
2015,46,Provincia,Lucca,Maschi e femmine,35-39,15,0.6
2015,46,Provincia,Lucca,Maschi,40-44,19,1.2
2015,46,Provincia,Lucca,Femmine,40-44,4,0.3
2015,46,Provincia,Lucca,Maschi e femmine,40-44,23,0.7
2015,46,Provincia,Lucca,Maschi,45-49,38,2.3
2015,46,Provincia,Lucca,Femmine,45-49,21,1.3
2015,46,Provincia,Lucca,Maschi e femmine,45-49,59,1.8
2015,46,Provincia,Lucca,Maschi,50-54,58,3.7
2015,46,Provincia,Lucca,Femmine,50-54,37,2.3
2015,46,Provincia,Lucca,Maschi e femmine,50-54,95,3
2015,46,Provincia,Lucca,Maschi,55-59,68,5.2
2015,46,Provincia,Lucca,Femmine,55-59,26,1.9
2015,46,Provincia,Lucca,Maschi e femmine,55-59,94,3.5
2015,46,Provincia,Lucca,Maschi,60-64,97,8.2
2015,46,Provincia,Lucca,Femmine,60-64,68,5.3
2015,46,Provincia,Lucca,Maschi e femmine,60-64,165,6.7
2015,46,Provincia,Lucca,Maschi,65-69,172,13.9
2015,46,Provincia,Lucca,Femmine,65-69,100,7.4
2015,46,Provincia,Lucca,Maschi e femmine,65-69,272,10.5
2015,46,Provincia,Lucca,Maschi,70-74,221,22.1
2015,46,Provincia,Lucca,Femmine,70-74,157,13.6
2015,46,Provincia,Lucca,Maschi e femmine,70-74,378,17.5
2015,46,Provincia,Lucca,Maschi,75-79,358,39.6
2015,46,Provincia,Lucca,Femmine,75-79,246,21.9
2015,46,Provincia,Lucca,Maschi e femmine,75-79,604,29.8
2015,46,Provincia,Lucca,Maschi,80-84,423,71.9
2015,46,Provincia,Lucca,Femmine,80-84,414,46.2
2015,46,Provincia,Lucca,Maschi e femmine,80-84,837,56.4
2015,46,Provincia,Lucca,Maschi,85-89,447,138.6
2015,46,Provincia,Lucca,Femmine,85-89,647,99
2015,46,Provincia,Lucca,Maschi e femmine,85-89,1094,112.1
2015,46,Provincia,Lucca,Maschi,90-94,285,259.4
2015,46,Provincia,Lucca,Femmine,90-94,668,198.9
2015,46,Provincia,Lucca,Maschi e femmine,90-94,953,213.8
2015,46,Provincia,Lucca,Maschi,95 e più,69,422
2015,46,Provincia,Lucca,Femmine,95 e più,255,341.6
2015,46,Provincia,Lucca,Maschi e femmine,95 e più,324,356
2015,46,Provincia,Lucca,Maschi,Totale,2294,12.2
2015,46,Provincia,Lucca,Femmine,Totale,2661,13.1
2015,46,Provincia,Lucca,Maschi e femmine,Totale,4955,12.6
2015,47,Provincia,Pistoia,Maschi,0-4,2,0.3
2015,47,Provincia,Pistoia,Femmine,0-4,1,0.2
2015,47,Provincia,Pistoia,Maschi e femmine,0-4,3,0.3
2015,47,Provincia,Pistoia,Maschi,9-May,1,0.1
2015,47,Provincia,Pistoia,Femmine,9-May,0,0
2015,47,Provincia,Pistoia,Maschi e femmine,9-May,1,0.1
2015,47,Provincia,Pistoia,Maschi,14-Oct,0,0
2015,47,Provincia,Pistoia,Femmine,14-Oct,1,0.2
2015,47,Provincia,Pistoia,Maschi e femmine,14-Oct,1,0.1
2015,47,Provincia,Pistoia,Maschi,15-19,3,0.5
2015,47,Provincia,Pistoia,Femmine,15-19,1,0.2
2015,47,Provincia,Pistoia,Maschi e femmine,15-19,4,0.3
2015,47,Provincia,Pistoia,Maschi,20-24,1,0.2
2015,47,Provincia,Pistoia,Femmine,20-24,2,0.3
2015,47,Provincia,Pistoia,Maschi e femmine,20-24,3,0.2
2015,47,Provincia,Pistoia,Maschi,25-29,3,0.4
2015,47,Provincia,Pistoia,Femmine,25-29,0,0
2015,47,Provincia,Pistoia,Maschi e femmine,25-29,3,0.2
2015,47,Provincia,Pistoia,Maschi,30-34,2,0.3
2015,47,Provincia,Pistoia,Femmine,30-34,4,0.5
2015,47,Provincia,Pistoia,Maschi e femmine,30-34,6,0.4
2015,47,Provincia,Pistoia,Maschi,35-39,8,0.8
2015,47,Provincia,Pistoia,Femmine,35-39,4,0.4
2015,47,Provincia,Pistoia,Maschi e femmine,35-39,12,0.6
2015,47,Provincia,Pistoia,Maschi,40-44,16,1.4
2015,47,Provincia,Pistoia,Femmine,40-44,6,0.5
2015,47,Provincia,Pistoia,Maschi e femmine,40-44,22,0.9
2015,47,Provincia,Pistoia,Maschi,45-49,25,2.1
2015,47,Provincia,Pistoia,Femmine,45-49,9,0.7
2015,47,Provincia,Pistoia,Maschi e femmine,45-49,34,1.4
2015,47,Provincia,Pistoia,Maschi,50-54,35,3.1
2015,47,Provincia,Pistoia,Femmine,50-54,20,1.7
2015,47,Provincia,Pistoia,Maschi e femmine,50-54,55,2.4
2015,47,Provincia,Pistoia,Maschi,55-59,43,4.5
2015,47,Provincia,Pistoia,Femmine,55-59,30,2.9
2015,47,Provincia,Pistoia,Maschi e femmine,55-59,73,3.7
2015,47,Provincia,Pistoia,Maschi,60-64,59,6.9
2015,47,Provincia,Pistoia,Femmine,60-64,35,3.8
2015,47,Provincia,Pistoia,Maschi e femmine,60-64,94,5.3
2015,47,Provincia,Pistoia,Maschi,65-69,109,12.2
2015,47,Provincia,Pistoia,Femmine,65-69,57,5.8
2015,47,Provincia,Pistoia,Maschi e femmine,65-69,166,8.8
2015,47,Provincia,Pistoia,Maschi,70-74,138,19.6
2015,47,Provincia,Pistoia,Femmine,70-74,88,10.6
2015,47,Provincia,Pistoia,Maschi e femmine,70-74,226,14.8
2015,47,Provincia,Pistoia,Maschi,75-79,237,35.3
2015,47,Provincia,Pistoia,Femmine,75-79,184,22.1
2015,47,Provincia,Pistoia,Maschi e femmine,75-79,421,28
2015,47,Provincia,Pistoia,Maschi,80-84,302,66.4
2015,47,Provincia,Pistoia,Femmine,80-84,272,41.5
2015,47,Provincia,Pistoia,Maschi e femmine,80-84,574,51.7
2015,47,Provincia,Pistoia,Maschi,85-89,325,130.6
2015,47,Provincia,Pistoia,Femmine,85-89,397,84.1
2015,47,Provincia,Pistoia,Maschi e femmine,85-89,722,100.2
2015,47,Provincia,Pistoia,Maschi,90-94,219,230
2015,47,Provincia,Pistoia,Femmine,90-94,450,181.2
2015,47,Provincia,Pistoia,Maschi e femmine,90-94,669,194.8
2015,47,Provincia,Pistoia,Maschi,95 e più,68,451.8
2015,47,Provincia,Pistoia,Femmine,95 e più,175,297.6
2015,47,Provincia,Pistoia,Maschi e femmine,95 e più,243,329
2015,47,Provincia,Pistoia,Maschi,Totale,1596,11.4
2015,47,Provincia,Pistoia,Femmine,Totale,1736,11.4
2015,47,Provincia,Pistoia,Maschi e femmine,Totale,3332,11.4
2015,48,Provincia,Firenze,Maschi,0-4,14,0.6
2015,48,Provincia,Firenze,Femmine,0-4,3,0.1
2015,48,Provincia,Firenze,Maschi e femmine,0-4,17,0.4
2015,48,Provincia,Firenze,Maschi,9-May,2,0.1
2015,48,Provincia,Firenze,Femmine,9-May,1,0
2015,48,Provincia,Firenze,Maschi e femmine,9-May,3,0.1
2015,48,Provincia,Firenze,Maschi,14-Oct,3,0.1
2015,48,Provincia,Firenze,Femmine,14-Oct,0,0
2015,48,Provincia,Firenze,Maschi e femmine,14-Oct,3,0.1
2015,48,Provincia,Firenze,Maschi,15-19,9,0.4
2015,48,Provincia,Firenze,Femmine,15-19,2,0.1
2015,48,Provincia,Firenze,Maschi e femmine,15-19,11,0.3
2015,48,Provincia,Firenze,Maschi,20-24,9,0.4
2015,48,Provincia,Firenze,Femmine,20-24,2,0.1
2015,48,Provincia,Firenze,Maschi e femmine,20-24,11,0.3
2015,48,Provincia,Firenze,Maschi,25-29,6,0.2
2015,48,Provincia,Firenze,Femmine,25-29,4,0.2
2015,48,Provincia,Firenze,Maschi e femmine,25-29,10,0.2
2015,48,Provincia,Firenze,Maschi,30-34,9,0.3
2015,48,Provincia,Firenze,Femmine,30-34,4,0.1
2015,48,Provincia,Firenze,Maschi e femmine,30-34,13,0.2
2015,48,Provincia,Firenze,Maschi,35-39,11,0.3
2015,48,Provincia,Firenze,Femmine,35-39,12,0.4
2015,48,Provincia,Firenze,Maschi e femmine,35-39,23,0.3
2015,48,Provincia,Firenze,Maschi,40-44,29,0.7
2015,48,Provincia,Firenze,Femmine,40-44,30,0.7
2015,48,Provincia,Firenze,Maschi e femmine,40-44,59,0.7
2015,48,Provincia,Firenze,Maschi,45-49,76,1.8
2015,48,Provincia,Firenze,Femmine,45-49,54,1.3
2015,48,Provincia,Firenze,Maschi e femmine,45-49,130,1.5
2015,48,Provincia,Firenze,Maschi,50-54,106,2.8
2015,48,Provincia,Firenze,Femmine,50-54,83,2.1
2015,48,Provincia,Firenze,Maschi e femmine,50-54,189,2.4
2015,48,Provincia,Firenze,Maschi,55-59,142,4.5
2015,48,Provincia,Firenze,Femmine,55-59,77,2.2
2015,48,Provincia,Firenze,Maschi e femmine,55-59,219,3.3
